0.216572  // 0.216572
0.225869  // 0.225869
0.224933  // 0.224933
0.229053  // 0.229053
0.229974  // 0.229974
0.207031  // 0.207031
0.18234  // 0.18234
0.189159  // 0.189159
0.208645  // 0.208645
0.203955  // 0.203955
0.182911  // 0.182911
0.177705  // 0.177705
0.193277  // 0.193277
0.205385  // 0.205385
0.196743  // 0.196743
0.183129  // 0.183129
0.192048  // 0.192048
0.216043  // 0.216043
0.220785  // 0.220785
0.201518  // 0.201518
0.186143  // 0.186143
0.184576  // 0.184576
0.17941  // 0.17941
0.160286  // 0.160286
0.136433  // 0.136433
0.120723  // 0.120723
0.112759  // 0.112759
0.102281  // 0.102281
0.0957595  // 0.0957595
0.114021  // 0.114021
0.143916  // 0.143916
0.141402  // 0.141402
0.104487  // 0.104487
0.0782631  // 0.0782631
0.081683  // 0.081683
0.102612  // 0.102612
0.142506  // 0.142506
0.191416  // 0.191416
0.208849  // 0.208849
0.190485  // 0.190485
0.183557  // 0.183557
0.204496  // 0.204496
0.225693  // 0.225693
0.240823  // 0.240823
0.256015  // 0.256015
0.251035  // 0.251035
0.224754  // 0.224754
0.219068  // 0.219068
0.246164  // 0.246164
0.26773  // 0.26773
0.266606  // 0.266606
0.259538  // 0.259538
0.250018  // 0.250018
0.23742  // 0.23742
0.237492  // 0.237492
0.252911  // 0.252911
0.271009  // 0.271009
0.281733  // 0.281733
0.245275  // 0.245275
0.116795  // 0.116795
-0.0386669  // -0.0386669
-0.0959207  // -0.0959207
-0.09424  // -0.09424
-0.210647  // -0.210647
-0.430784  // -0.430784
-0.479222  // -0.479222
-0.189092  // -0.189092
0.262373  // 0.262373
0.595412  // 0.595412
0.736522  // 0.736522
0.788873  // 0.788873
0.833657  // 0.833657
0.871575  // 0.871575
0.8875  // 0.8875
0.881238  // 0.881238
0.853778  // 0.853778
0.804337  // 0.804337
0.728885  // 0.728885
0.618223  // 0.618223
0.484239  // 0.484239
0.376176  // 0.376176
0.333698  // 0.333698
0.336855  // 0.336855
0.333259  // 0.333259
0.300095  // 0.300095
0.261732  // 0.261732
0.259419  // 0.259419
