0.291613  // 0.291613
0.266092  // 0.266092
0.205585  // 0.205585
0.203536  // 0.203536
0.256319  // 0.256319
0.279346  // 0.279346
0.249153  // 0.249153
0.222696  // 0.222696
0.23038  // 0.23038
0.24507  // 0.24507
0.250285  // 0.250285
0.254562  // 0.254562
0.247279  // 0.247279
0.217149  // 0.217149
0.195588  // 0.195588
0.211567  // 0.211567
0.236906  // 0.236906
0.237126  // 0.237126
0.225625  // 0.225625
0.218687  // 0.218687
0.203475  // 0.203475
0.183943  // 0.183943
0.18109  // 0.18109
0.175487  // 0.175487
0.135896  // 0.135896
0.0956048  // 0.0956048
0.107158  // 0.107158
0.147879  // 0.147879
0.164412  // 0.164412
0.165986  // 0.165986
0.178146  // 0.178146
0.167204  // 0.167204
0.112386  // 0.112386
0.081128  // 0.081128
0.128847  // 0.128847
0.197245  // 0.197245
0.208507  // 0.208507
0.185981  // 0.185981
0.196595  // 0.196595
0.244727  // 0.244727
0.290857  // 0.290857
0.311841  // 0.311841
0.299931  // 0.299931
0.261148  // 0.261148
0.232181  // 0.232181
0.242419  // 0.242419
0.266508  // 0.266508
0.2696  // 0.2696
0.264657  // 0.264657
0.265851  // 0.265851
0.246388  // 0.246388
0.207774  // 0.207774
0.208244  // 0.208244
0.255052  // 0.255052
0.268983  // 0.268983
0.222271  // 0.222271
0.1973  // 0.1973
0.235483  // 0.235483
0.241574  // 0.241574
0.130437  // 0.130437
-0.0194759  // -0.0194759
-0.0806852  // -0.0806852
-0.0997211  // -0.0997211
-0.235797  // -0.235797
-0.448765  // -0.448765
-0.460838  // -0.460838
-0.142551  // -0.142551
0.279545  // 0.279545
0.547422  // 0.547422
0.677937  // 0.677937
0.793863  // 0.793863
0.886681  // 0.886681
0.906659  // 0.906659
0.890665  // 0.890665
0.878669  // 0.878669
0.85028  // 0.85028
0.796184  // 0.796184
0.732621  // 0.732621
0.643839  // 0.643839
0.511938  // 0.511938
0.38462  // 0.38462
0.330602  // 0.330602
0.343171  // 0.343171
0.348978  // 0.348978
0.309422  // 0.309422
0.265986  // 0.265986
0.269592  // 0.269592
0.303909  // 0.303909
0.314655  // 0.314655
0.289831  // 0.289831
0.267548  // 0.267548
0.274478  // 0.274478
0.294025  // 0.294025
0.299922  // 0.299922
0.297109  // 0.297109
0.310075  // 0.310075
0.339814  // 0.339814
0.362595  // 0.362595
0.36838  // 0.36838
0.364357  // 0.364357
0.354309  // 0.354309
0.353949  // 0.353949
0.386905  // 0.386905
0.426216  // 0.426216
0.414091  // 0.414091
0.372797  // 0.372797
0.384567  // 0.384567
0.438659  // 0.438659
0.441218  // 0.441218
0.388962  // 0.388962
0.373011  // 0.373011
0.408475  // 0.408475
0.420578  // 0.420578
0.392056  // 0.392056
0.376031  // 0.376031
0.377231  // 0.377231
0.349517  // 0.349517
0.295544  // 0.295544
0.265165  // 0.265165
0.269865  // 0.269865
0.274956  // 0.274956
0.260525  // 0.260525
0.237734  // 0.237734
0.221145  // 0.221145
0.215378  // 0.215378
0.213185  // 0.213185
0.200232  // 0.200232
0.181892  // 0.181892
0.188076  // 0.188076

-0.030129  // -0.030129
-0.0280096  // -0.0280096
-0.0215288  // -0.0215288
-0.0207666  // -0.0207666
-0.0262711  // -0.0262711
-0.0291195  // -0.0291195
-0.0260743  // -0.0260743
-0.0230234  // -0.0230234
-0.0237309  // -0.0237309
-0.0254229  // -0.0254229
-0.0259558  // -0.0259558
-0.0262982  // -0.0262982
-0.0256953  // -0.0256953
-0.022713  // -0.022713
-0.0202547  // -0.0202547
-0.0217095  // -0.0217095
-0.0245212  // -0.0245212
-0.0247054  // -0.0247054
-0.0233746  // -0.0233746
-0.0226239  // -0.0226239
-0.021215  // -0.021215
-0.0191186  // -0.0191186
-0.018625  // -0.018625
-0.0182238  // -0.0182238
-0.0143893  // -0.0143893
-0.00998084  // -0.00998084
-0.0108203  // -0.0108203
-0.0151977  // -0.0151977
-0.0171894  // -0.0171894
-0.0171735  // -0.0171735
-0.0182726  // -0.0182726
-0.0174931  // -0.0174931
-0.0120335  // -0.0120335
-0.00833769  // -0.00833769
-0.0128886  // -0.0128886
-0.0203041  // -0.0203041
-0.0218836  // -0.0218836
-0.0193831  // -0.0193831
-0.0201622  // -0.0201622
-0.0251703  // -0.0251703
