-0.21589  // -0.21589
-0.214154  // -0.214154
-0.218681  // -0.218681
-0.214435  // -0.214435
-0.21546  // -0.21546
-0.232552  // -0.232552
-0.240187  // -0.240187
-0.225174  // -0.225174
-0.215467  // -0.215467
-0.227402  // -0.227402
-0.23941  // -0.23941
-0.233917  // -0.233917
-0.221509  // -0.221509
-0.219997  // -0.219997
-0.230848  // -0.230848
-0.236275  // -0.236275
-0.224132  // -0.224132
-0.211396  // -0.211396
-0.218328  // -0.218328
-0.233117  // -0.233117
-0.235168  // -0.235168
-0.230407  // -0.230407
-0.23435  // -0.23435
-0.245893  // -0.245893
-0.254785  // -0.254785
-0.25648  // -0.25648
-0.256429  // -0.256429
-0.261388  // -0.261388
-0.262081  // -0.262081
-0.246409  // -0.246409
-0.233026  // -0.233026
-0.247329  // -0.247329
-0.271391  // -0.271391
-0.273732  // -0.273732
-0.261622  // -0.261622
-0.249973  // -0.249973
-0.230308  // -0.230308
-0.21124  // -0.21124
-0.218474  // -0.218474
-0.237189  // -0.237189
-0.232813  // -0.232813
-0.215514  // -0.215514
-0.21038  // -0.21038
-0.207793  // -0.207793
-0.201956  // -0.201956
-0.211607  // -0.211607
-0.227949  // -0.227949
-0.220434  // -0.220434
-0.199544  // -0.199544
-0.196672  // -0.196672
-0.205699  // -0.205699
-0.208761  // -0.208761
-0.212583  // -0.212583
-0.218115  // -0.218115
-0.212844  // -0.212844
-0.202395  // -0.202395
-0.19644  // -0.19644
-0.195442  // -0.195442
-0.224683  // -0.224683
-0.300826  // -0.300826
-0.358314  // -0.358314
-0.336358  // -0.336358
-0.316695  // -0.316695
-0.405008  // -0.405008
-0.51332  // -0.51332
-0.456944  // -0.456944
-0.238005  // -0.238005
-0.0450042  // -0.0450042
0.00902759  // 0.00902759
-0.0129209  // -0.0129209
-0.0196012  // -0.0196012
-0.00333074  // -0.00333074
0.00627571  // 0.00627571
0.00317523  // 0.00317523
-0.00615989  // -0.00615989
-0.0221969  // -0.0221969
-0.0457759  // -0.0457759
-0.0792164  // -0.0792164
-0.127802  // -0.127802
-0.179272  // -0.179272
-0.2035  // -0.2035
-0.193035  // -0.193035
-0.177547  // -0.177547
-0.183773  // -0.183773
-0.205803  // -0.205803
-0.218939  // -0.218939
-0.205471  // -0.205471
-0.174332  // -0.174332
-0.160462  // -0.160462
-0.184983  // -0.184983
-0.22077  // -0.22077
-0.225012  // -0.225012
-0.195809  // -0.195809
-0.167779  // -0.167779
-0.163298  // -0.163298
-0.173877  // -0.173877
-0.180382  // -0.180382
-0.172343  // -0.172343
-0.153743  // -0.153743
-0.140823  // -0.140823
-0.14678  // -0.14678
-0.164157  // -0.164157
-0.172766  // -0.172766
-0.164383  // -0.164383
-0.147105  // -0.147105
-0.132714  // -0.132714
-0.132883  // -0.132883
-0.152079  // -0.152079
-0.173164  // -0.173164
-0.172581  // -0.172581
-0.153605  // -0.153605
-0.139211  // -0.139211
-0.140456  // -0.140456
-0.154825  // -0.154825
-0.174479  // -0.174479
-0.18489  // -0.18489
-0.184852  // -0.184852
-0.19429  // -0.19429
-0.209354  // -0.209354
