0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0.342767  // 0.342767
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0

0.455866  // 0.455866
0.789085  // 0.789085
0.680417  // 0.680417
0.674944  // 0.674944
1.25499  // 1.25499
0.886491  // 0.886491
0.654312  // 0.654312
0.625959  // 0.625959
0  // 0
0.205818  // 0.205818
0.704639  // 0.704639
0.580531  // 0.580531
0.77992  // 0.77992
1.9297  // 1.9297
4.17172  // 4.17172
0  // 0
0  // 0
0  // 0
2.82649  // 2.82649
2.72261  // 2.72261
0.943941  // 0.943941
0.435609  // 0.435609
0.17957  // 0.17957
0.157648  // 0.157648
0.368157  // 0.368157
0.383227  // 0.383227
0.464785  // 0.464785
0.919296  // 0.919296
1.24381  // 1.24381
0.957588  // 0.957588

