1.45681  // 1.45681
1.41075  // 1.41075
1.25073  // 1.25073
0.892672  // 0.892672
1.40997  // 1.40997
1.72227  // 1.72227
1.60526  // 1.60526
0.228331  // 0.228331
5.27965  // 5.27965
4.99139  // 4.99139
1.92475  // 1.92475
2.29044  // 2.29044
2.74294  // 2.74294
2.73054  // 2.73054
2.06504  // 2.06504

0.480253  // 0.480253
0.385956  // 0.385956
0.419789  // 0.419789
0.300611  // 0.300611
0.329834  // 0.329834
0.498591  // 0.498591
0.7352  // 0.7352
1.87852  // 1.87852
1.38828  // 1.38828
1.83199  // 1.83199
0.606804  // 0.606804
0.606788  // 0.606788
0.774384  // 0.774384
0.824181  // 0.824181
0.73854  // 0.73854

