0.276758  // 0.276758
0.272048  // 0.272048
0.217893  // 0.217893
0.230345  // 0.230345
0.248904  // 0.248904
0.200617  // 0.200617
0.213858  // 0.213858
0.237304  // 0.237304
0.232202  // 0.232202
0.23184  // 0.23184
0.185671  // 0.185671
0.180609  // 0.180609
0.137593  // 0.137593
0.126101  // 0.126101
0.119521  // 0.119521
0.180743  // 0.180743
0.155116  // 0.155116
0.114994  // 0.114994
0.230594  // 0.230594
0.210986  // 0.210986
0.234444  // 0.234444
0.29931  // 0.29931
0.283503  // 0.283503
0.241333  // 0.241333
0.199258  // 0.199258
0.215342  // 0.215342
0.22293  // 0.22293
0.2725  // 0.2725
0.286396  // 0.286396
0.163294  // 0.163294
0  // 0
0  // 0
0  // 0
0.294605  // 0.294605
0.786257  // 0.786257
0.841978  // 0.841978
0.892528  // 0.892528
0.914286  // 0.914286
0.812826  // 0.812826
0.524891  // 0.524891
0.352419  // 0.352419
0.308574  // 0.308574
0.332126  // 0.332126
0.309436  // 0.309436
0.320076  // 0.320076
0.331283  // 0.331283
0.345299  // 0.345299
0.368169  // 0.368169
0.393099  // 0.393099
0.410386  // 0.410386
0.442197  // 0.442197
0.44129  // 0.44129
0.467545  // 0.467545
0.465743  // 0.465743
0.444007  // 0.444007
0.441698  // 0.441698
0.398425  // 0.398425
0.374837  // 0.374837
0.332508  // 0.332508
0.276676  // 0.276676
0.280987  // 0.280987
0.248307  // 0.248307
0.239363  // 0.239363
0.239968  // 0.239968

0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0.00387496  // 0.00387496
0.0154175  // 0.0154175
0.0206448  // 0.0206448
0.0335925  // 0.0335925
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0

0.349963  // 0.349963
0.351977  // 0.351977
0.289169  // 0.289169
0.290889  // 0.290889
0.319169  // 0.319169
0.279542  // 0.279542
0.25122  // 0.25122
0.296775  // 0.296775
0.291088  // 0.291088
0.298493  // 0.298493
0.246743  // 0.246743
0.232841  // 0.232841
0.186287  // 0.186287
0.161904  // 0.161904
0.147715  // 0.147715
0.222158  // 0.222158
0.213133  // 0.213133
0.120351  // 0.120351
0.285023  // 0.285023
0.281888  // 0.281888
0.283618  // 0.283618
0.377026  // 0.377026
0.372279  // 0.372279
0.315668  // 0.315668
0.266681  // 0.266681
0.268756  // 0.268756
0.284766  // 0.284766
0.335883  // 0.335883
0.362722  // 0.362722
0.252276  // 0.252276
0  // 0
0  // 0
0  // 0
0.18863  // 0.18863
0.956706  // 0.956706
1.07391  // 1.07391
1.13053  // 1.13053
1.1638  // 1.1638
1.07888  // 1.07888
0.739124  // 0.739124
0.469277  // 0.469277
0.407833  // 0.407833
0.420176  // 0.420176
0.408757  // 0.408757
0.397017  // 0.397017
0.425055  // 0.425055
0.439045  // 0.439045
0.466155  // 0.466155
0.500507  // 0.500507
0.521173  // 0.521173
0.56128  // 0.56128
0.567158  // 0.567158
0.591473  // 0.591473
0.59927  // 0.59927
0.565951  // 0.565951
0.56798  // 0.56798
0.520364  // 0.520364
0.485061  // 0.485061
0.437606  // 0.437606
0.364172  // 0.364172
0.357467  // 0.357467
0.329013  // 0.329013
0.303948  // 0.303948
0.307799  // 0.307799

0.0241653  // 0.0241653
0.0182395  // 0.0182395
0.0177161  // 0.0177161
0.0209069  // 0.0209069
0.0244759  // 0.0244759
0.00274342  // 0.00274342
0.0297317  // 0.0297317
0.020631  // 0.020631
0.0217219  // 0.0217219
0.0158501  // 0.0158501
0.0148896  // 0.0148896
0.0125651  // 0.0125651
0.00898629  // 0.00898629
0.00942045  // 0.00942045
0.0139325  // 0.0139325
0.0222096  // 0.0222096
0.00144273  // 0.00144273
0.0273402  // 0.0273402
0.0346106  // 0.0346106
0.0108882  // 0.0108882
0.0292258  // 0.0292258
0.0320316  // 0.0320316
0.0161193  // 0.0161193
0.0156813  // 0.0156813
0.01309  // 0.01309
0.0206589  // 0.0206589
0.018337  // 0.018337
0.0286295  // 0.0286295
0.0236862  // 0.0236862
0  // 0
0  // 0
0  // 0
0  // 0
0.131149  // 0.131149
0.118508  // 0.118508
0.0699927  // 0.0699927
0.0779545  // 0.0779545
0.0748389  // 0.0748389
0.0402115  // 0.0402115
0.00736994  // 0.00736994
0.0225596  // 0.0225596
0.0218858  // 0.0218858
0.0323339  // 0.0323339
0.016745  // 0.016745
0.0322106  // 0.0322106
0.0265295  // 0.0265295
0.0289381  // 0.0289381
0.0321569  // 0.0321569
0.0338081  // 0.0338081
0.0354174  // 0.0354174
0.038029  // 0.038029
0.033518  // 0.033518
0.0405188  // 0.0405188
0.0338373  // 0.0338373
0.0367614  // 0.0367614
0.0325636  // 0.0325636
0.0278038  // 0.0278038
0.026701  // 0.026701
0.0192248  // 0.0192248
0.0226615  // 0.0226615
0.0232731  // 0.0232731
0.0153813  // 0.0153813
0.0200911  // 0.0200911
0.0188916  // 0.0188916

0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0.308066  // 0.308066
0.431429  // 0.431429
0.798301  // 0.798301
0.517991  // 0.517991
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
0  // 0
