-1.9316  // -1.9316
-1.99406  // -1.99406
-2.04647  // -2.04647
-1.97823  // -1.97823
-1.88412  // -1.88412
-1.83675  // -1.83675
-1.82196  // -1.82196
-1.80181  // -1.80181
-1.82958  // -1.82958
-1.85517  // -1.85517
-1.86127  // -1.86127
-1.90518  // -1.90518
-1.91306  // -1.91306
-2.74554  // -2.74554
-3.90278  // -3.90278
-2.00884  // -2.00884
0.642151  // 0.642151
-0.551152  // -0.551152
-1.82581  // -1.82581
-1.83155  // -1.83155
-1.78933  // -1.78933
-1.70606  // -1.70606
-1.57193  // -1.57193
-1.45115  // -1.45115
-1.37185  // -1.37185
-1.37182  // -1.37182
-1.57722  // -1.57722
-1.80405  // -1.80405
-1.90844  // -1.90844
-1.94293  // -1.94293

0.983358  // 0.983358
0.831739  // 0.831739
0.834768  // 0.834768
0.487049  // 0.487049
0.306612  // 0.306612
0.432315  // 0.432315
0.38809  // 0.38809
0.445074  // 0.445074
0.622563  // 0.622563
0.629195  // 0.629195
0.572514  // 0.572514
0.708597  // 0.708597
0.622263  // 0.622263
2.41454  // 2.41454
4.4854  // 4.4854
-2.32275  // -2.32275
-6.99072  // -6.99072
-0.143539  // -0.143539
3.28857  // 3.28857
2.16437  // 2.16437
0.685095  // 0.685095
0.322398  // 0.322398
0.10242  // 0.10242
0.082211  // 0.082211
0.0558336  // 0.0558336
0.304383  // 0.304383
0.914895  // 0.914895
1.16072  // 1.16072
1.02161  // 1.02161
0.845503  // 0.845503

