1.32468  // 1.32468
1.25224  // 1.25224
1.21906  // 1.21906
0.715851  // 0.715851
1.24763  // 1.24763
1.52263  // 1.52263
1.65424  // 1.65424
0.458959  // 0.458959
5.21084  // 5.21084
4.99225  // 4.99225
1.90744  // 1.90744
2.20158  // 2.20158
2.57261  // 2.57261
2.61995  // 2.61995
2.16616  // 2.16616
0.431054  // 0.431054
0.353143  // 0.353143
0.390819  // 0.390819
0.231824  // 0.231824
0.307159  // 0.307159
0.427102  // 0.427102
0.58846  // 0.58846
1.65462  // 1.65462
1.35413  // 1.35413
1.72689  // 1.72689
0.663596  // 0.663596
0.533392  // 0.533392
0.712776  // 0.712776
0.792044  // 0.792044
0.797827  // 0.797827
