-0.0772957  // -0.0772957
-0.0889555  // -0.0889555
-0.100659  // -0.100659
-0.106109  // -0.106109
-0.102045  // -0.102045
-0.0899526  // -0.0899526
-0.0753075  // -0.0753075
-0.0647741  // -0.0647741
-0.0629111  // -0.0629111
-0.070063  // -0.070063
-0.0824353  // -0.0824353
-0.0941782  // -0.0941782
-0.100309  // -0.100309
-0.0989465  // -0.0989465
-0.0918209  // -0.0918209
-0.0829831  // -0.0829831
-0.0765247  // -0.0765247
-0.0746187  // -0.0746187
-0.0768267  // -0.0768267
-0.080891  // -0.080891
-0.0843724  // -0.0843724
-0.0860667  // -0.0860667
-0.0863932  // -0.0863932
-0.0866214  // -0.0866214
-0.0875798  // -0.0875798
-0.0887924  // -0.0887924
-0.0886803  // -0.0886803
-0.0857135  // -0.0857135
-0.0797298  // -0.0797298
-0.0724636  // -0.0724636
-0.066832  // -0.066832
-0.0653376  // -0.0653376
-0.0685819  // -0.0685819
-0.074851  // -0.074851
-0.0810694  // -0.0810694
-0.0845423  // -0.0845423
-0.0843819  // -0.0843819
-0.0817383  // -0.0817383
-0.0787544  // -0.0787544
-0.0769969  // -0.0769969
-0.0764591  // -0.0764591
-0.0757889  // -0.0757889
-0.0735236  // -0.0735236
-0.069405  // -0.069405
-0.0647714  // -0.0647714
-0.0616832  // -0.0616832
-0.0613537  // -0.0613537
-0.0630001  // -0.0630001
-0.0640196  // -0.0640196
-0.06151  // -0.06151
-0.0542409  // -0.0542409
-0.0437783  // -0.0437783
-0.0339545  // -0.0339545
-0.0288816  // -0.0288816
-0.0306583  // -0.0306583
-0.0381634  // -0.0381634
-0.0477066  // -0.0477066
-0.0551525  // -0.0551525
-0.0582379  // -0.0582379
-0.0576518  // -0.0576518
-0.0562282  // -0.0562282
-0.0567739  // -0.0567739
-0.0599424  // -0.0599424
-0.0635598  // -0.0635598
-0.063901  // -0.063901
-0.0581987  // -0.0581987
-0.0468205  // -0.0468205
-0.0336972  // -0.0336972
-0.0245998  // -0.0245998
-0.0241613  // -0.0241613
-0.0333385  // -0.0333385
-0.0487774  // -0.0487774
-0.0644611  // -0.0644611
-0.0747198  // -0.0747198
-0.0769314  // -0.0769314
-0.0724901  // -0.0724901
-0.0656811  // -0.0656811
-0.0612576  // -0.0612576
-0.0621514  // -0.0621514
