-0.120553  // -0.120553
-0.115691  // -0.115691
-0.112481  // -0.112481
-0.110815  // -0.110815
-0.110001  // -0.110001
-0.109108  // -0.109108
-0.107389  // -0.107389
-0.104553  // -0.104553
-0.100784  // -0.100784
-0.0965394  // -0.0965394
-0.0922891  // -0.0922891
-0.0883541  // -0.0883541
-0.084918  // -0.084918
-0.0821397  // -0.0821397
-0.0802174  // -0.0802174
-0.0793193  // -0.0793193
-0.079399  // -0.079399
-0.0800633  // -0.0800633
-0.0806286  // -0.0806286
-0.0803875  // -0.0803875
-0.0789641  // -0.0789641
-0.0765153  // -0.0765153
-0.0736321  // -0.0736321
-0.0710027  // -0.0710027
-0.0690327  // -0.0690327
-0.0676727  // -0.0676727
-0.0665536  // -0.0665536
-0.0653186  // -0.0653186
-0.0638939  // -0.0638939
-0.0625268  // -0.0625268
-0.0615583  // -0.0615583
-0.0611198  // -0.0611198
-0.0609871  // -0.0609871
-0.0607035  // -0.0607035
-0.0598873  // -0.0598873
-0.0585136  // -0.0585136
-0.0569885  // -0.0569885
-0.0559786  // -0.0559786
-0.0561202  // -0.0561202
-0.0577782  // -0.0577782
-0.0609507  // -0.0609507
-0.0652867  // -0.0652867
-0.0701501  // -0.0701501
-0.0746842  // -0.0746842
-0.0779295  // -0.0779295
-0.0790715  // -0.0790715
-0.0778022  // -0.0778022
-0.0746364  // -0.0746364
-0.0709403  // -0.0709403
-0.0685421  // -0.0685421
-0.0689955  // -0.0689955
-0.0728453  // -0.0728453
-0.079272  // -0.079272
-0.0863716  // -0.0863716
-0.0919446  // -0.0919446
-0.0944356  // -0.0944356
-0.0935435  // -0.0935435
-0.0902333  // -0.0902333
-0.0862046  // -0.0862046
-0.0831243  // -0.0831243
-0.0820156  // -0.0820156
-0.0830402  // -0.0830402
-0.0856704  // -0.0856704
-0.0890457  // -0.0890457
-0.0923102  // -0.0923102
-0.0947946  // -0.0947946
-0.0960755  // -0.0960755
-0.0959862  // -0.0959862
-0.0946448  // -0.0946448
-0.0924767  // -0.0924767
-0.0901485  // -0.0901485
-0.0883942  // -0.0883942
-0.0877526  // -0.0877526
-0.0883532  // -0.0883532
-0.089868  // -0.089868
-0.091667  // -0.091667
-0.0930919  // -0.0930919
-0.0937155  // -0.0937155
-0.0934479  // -0.0934479
-0.0924565  // -0.0924565
-0.091002  // -0.091002
-0.0892919  // -0.0892919
-0.087453  // -0.087453
-0.0856209  // -0.0856209
-0.0840417  // -0.0840417
-0.0830753  // -0.0830753
-0.0830668  // -0.0830668
-0.0841354  // -0.0841354
-0.0860198  // -0.0860198
-0.0881074  // -0.0881074
-0.0896505  // -0.0896505
-0.0900821  // -0.0900821
-0.0892574  // -0.0892574
-0.0874926  // -0.0874926
-0.0853827  // -0.0853827
-0.0835129  // -0.0835129
-0.0822267  // -0.0822267
-0.0815661  // -0.0815661
-0.0813975  // -0.0813975
-0.0815835  // -0.0815835
-0.0820681  // -0.0820681
-0.0828102  // -0.0828102
-0.083629  // -0.083629
-0.0841088  // -0.0841088
-0.0837055  // -0.0837055
-0.0820378  // -0.0820378
-0.0792029  // -0.0792029
-0.0758923  // -0.0758923
-0.0731775  // -0.0731775
-0.0720234  // -0.0720234
-0.0728186  // -0.0728186
-0.0752056  // -0.0752056
-0.0783366  // -0.0783366
-0.0813827  // -0.0813827
-0.0839069  // -0.0839069
-0.0857473  // -0.0857473
-0.0864064  // -0.0864064
-0.084353  // -0.084353
-0.076887  // -0.076887
-0.0610341  // -0.0610341
-0.0352822  // -0.0352822
-0.00129505  // -0.00129505
0.0355671  // 0.0355671
0.0677241  // 0.0677241
0.0885787  // 0.0885787
0.0960442  // 0.0960442
0.0944278  // 0.0944278
0.0932315  // 0.0932315
0.102896  // 0.102896
0.129247  // 0.129247
0.169372  // 0.169372
0.211233  // 0.211233
0.237642  // 0.237642
0.232988  // 0.232988
0.189707  // 0.189707
0.111507  // 0.111507
0.0119512  // 0.0119512
-0.0907591  // -0.0907591
-0.180273  // -0.180273
-0.24696  // -0.24696
-0.289382  // -0.289382
-0.312424  // -0.312424
-0.323591  // -0.323591
-0.329519  // -0.329519
-0.334113  // -0.334113
-0.338561  // -0.338561
-0.342511  // -0.342511
-0.345362  // -0.345362
-0.346926  // -0.346926
-0.34735  // -0.34735
-0.346628  // -0.346628
-0.344186  // -0.344186
-0.33881  // -0.33881
-0.328945  // -0.328945
-0.313209  // -0.313209
-0.290964  // -0.290964
-0.262742  // -0.262742
-0.230432  // -0.230432
-0.197073  // -0.197073
-0.166227  // -0.166227
-0.141049  // -0.141049
-0.123364  // -0.123364
-0.113134  // -0.113134
-0.108595  // -0.108595
-0.107029  // -0.107029
-0.105855  // -0.105855
-0.103519  // -0.103519
-0.0998338  // -0.0998338
-0.09566  // -0.09566
-0.0921958  // -0.0921958
-0.0902777  // -0.0902777
-0.0900297  // -0.0900297
-0.0909464  // -0.0909464
-0.0922676  // -0.0922676
-0.0933681  // -0.0933681
-0.0939588  // -0.0939588
-0.0940692  // -0.0940692
-0.0938969  // -0.0938969
-0.0936682  // -0.0936682
-0.0935985  // -0.0935985
-0.0939104  // -0.0939104
-0.0948398  // -0.0948398
-0.0965723  // -0.0965723
-0.0991239  // -0.0991239
-0.102248  // -0.102248
-0.105471  // -0.105471
-0.108254  // -0.108254
-0.110228  // -0.110228
-0.111374  // -0.111374
-0.112031  // -0.112031
-0.112749  // -0.112749
-0.11403  // -0.11403
-0.116124  // -0.116124
-0.118954  // -0.118954
-0.122208  // -0.122208
-0.125528  // -0.125528
-0.128663  // -0.128663
-0.131524  // -0.131524
-0.134118  // -0.134118
-0.136425  // -0.136425
-0.138325  // -0.138325
-0.139631  // -0.139631
-0.140224  // -0.140224
-0.140202  // -0.140202
-0.139951  // -0.139951
-0.140069  // -0.140069
-0.141158  // -0.141158
-0.143566  // -0.143566
-0.147193  // -0.147193
-0.151475  // -0.151475
-0.155539  // -0.155539
-0.158501  // -0.158501
-0.159769  // -0.159769
-0.159239  // -0.159239
-0.157301  // -0.157301
-0.154654  // -0.154654
-0.152026  // -0.152026
-0.149915  // -0.149915
-0.148456  // -0.148456
-0.147473  // -0.147473
-0.146631  // -0.146631
-0.145622  // -0.145622
-0.144255  // -0.144255
-0.142429  // -0.142429
-0.140035  // -0.140035
-0.136904  // -0.136904
-0.132854  // -0.132854
-0.127839  // -0.127839
-0.122108  // -0.122108
-0.116228  // -0.116228
-0.11094  // -0.11094
-0.106853  // -0.106853
-0.104178  // -0.104178
-0.1026  // -0.1026
-0.101417  // -0.101417
-0.0998362  // -0.0998362
-0.0973172  // -0.0973172
-0.0937677  // -0.0937677
-0.0895373  // -0.0895373
-0.0852369  // -0.0852369
-0.0814997  // -0.0814997
-0.0787799  // -0.0787799
-0.077252  // -0.077252
-0.0768078  // -0.0768078
-0.0771033  // -0.0771033
-0.0776532  // -0.0776532
-0.0779501  // -0.0779501
-0.0776006  // -0.0776006
-0.0764442  // -0.0764442
-0.0746039  // -0.0746039
-0.072446  // -0.072446
-0.0704555  // -0.0704555
-0.069084  // -0.069084
-0.0686317  // -0.0686317
-0.0691915  // -0.0691915
-0.0706504  // -0.0706504
-0.0727084  // -0.0727084
-0.0749197  // -0.0749197
-0.0767663  // -0.0767663
-0.0777767  // -0.0777767
-0.0776843  // -0.0776843

