0.475809  // 0.475809
0.476825  // 0.476825
0.472261  // 0.472261
0.465485  // 0.465485
0.460585  // 0.460585
0.459651  // 0.459651
0.461572  // 0.461572
0.46318  // 0.46318
0.46192  // 0.46192
0.458101  // 0.458101
0.455027  // 0.455027
0.456806  // 0.456806
0.465296  // 0.465296
0.478355  // 0.478355
0.490675  // 0.490675
0.496788  // 0.496788
0.49428  // 0.49428
0.485209  // 0.485209
0.474871  // 0.474871
0.468812  // 0.468812
0.469944  // 0.469944
0.477381  // 0.477381
0.487371  // 0.487371
0.495457  // 0.495457
0.498537  // 0.498537
0.495892  // 0.495892
0.489053  // 0.489053
0.480939  // 0.480939
0.474763  // 0.474763
0.472954  // 0.472954
0.476252  // 0.476252
0.483224  // 0.483224
0.490564  // 0.490564
0.494364  // 0.494364
0.491991  // 0.491991
0.483621  // 0.483621
0.472451  // 0.472451
0.463254  // 0.463254
0.459983  // 0.459983
0.463759  // 0.463759
0.472452  // 0.472452
0.482035  // 0.482035
0.488846  // 0.488846
0.491381  // 0.491381
0.490676  // 0.490676
0.489309  // 0.489309
0.489841  // 0.489841
0.493646  // 0.493646
0.500624  // 0.500624
0.509596  // 0.509596
0.51893  // 0.51893
0.52707  // 0.52707
0.532958  // 0.532958
0.536407  // 0.536407
0.538293  // 0.538293
0.540252  // 0.540252
0.543726  // 0.543726
0.548736  // 0.548736
0.553271  // 0.553271
0.554005  // 0.554005
0.5483  // 0.5483
0.536393  // 0.536393
0.522193  // 0.522193
0.511829  // 0.511829
0.510532  // 0.510532
0.519642  // 0.519642
0.535733  // 0.535733
0.552465  // 0.552465
0.564053  // 0.564053
0.568083  // 0.568083
0.565898  // 0.565898
0.560514  // 0.560514
0.553785  // 0.553785
0.545018  // 0.545018
0.532095  // 0.532095
0.514185  // 0.514185
0.493836  // 0.493836
0.476572  // 0.476572
0.467971  // 0.467971
0.470113  // 0.470113
0.479909  // 0.479909
0.49064  // 0.49064
0.495766  // 0.495766
0.492538  // 0.492538
0.483032  // 0.483032
0.472086  // 0.472086
0.46374  // 0.46374
0.458756  // 0.458756
0.454913  // 0.454913
0.449603  // 0.449603
0.442639  // 0.442639
0.43698  // 0.43698
0.436749  // 0.436749
0.443931  // 0.443931
0.456234  // 0.456234
0.467829  // 0.467829
0.472603  // 0.472603
0.467821  // 0.467821
0.455697  // 0.455697
0.441902  // 0.441902
0.432069  // 0.432069
0.428707  // 0.428707
0.430488  // 0.430488
0.43407  // 0.43407
0.436874  // 0.436874
0.438701  // 0.438701
0.441148  // 0.441148
0.445558  // 0.445558
0.451332  // 0.451332
0.45601  // 0.45601
0.45702  // 0.45702
0.453583  // 0.453583
0.44716  // 0.44716
0.440089  // 0.440089
0.433688  // 0.433688
0.427704  // 0.427704
0.421946  // 0.421946
0.41893  // 0.41893
0.425046  // 0.425046
0.44829  // 0.44829
0.493078  // 0.493078
0.555217  // 0.555217
0.620962  // 0.620962
0.672138  // 0.672138
0.695513  // 0.695513
0.691313  // 0.691313
0.675427  // 0.675427
0.672878  // 0.672878
0.705083  // 0.705083
0.777319  // 0.777319
0.873209  // 0.873209
0.959632  // 0.959632
1  // 1
0.969603  // 0.969603
0.865708  // 0.865708
0.708051  // 0.708051
0.530172  // 0.530172
0.366268  // 0.366268
0.239711  // 0.239711
0.157737  // 0.157737
0.113336  // 0.113336
0.0920006  // 0.0920006
0.0793675  // 0.0793675
0.06635  // 0.06635
0.0503365  // 0.0503365
0.0332162  // 0.0332162
0.0182307  // 0.0182307
0.00757971  // 0.00757971
0.00171475  // 0.00171475
0  // 0
0.00178899  // 0.00178899
0.00699077  // 0.00699077
0.0159019  // 0.0159019
0.0287158  // 0.0287158
0.0453221  // 0.0453221
0.0656649  // 0.0656649
0.0903281  // 0.0903281
0.120686  // 0.120686
0.158177  // 0.158177
0.202897  // 0.202897
0.252374  // 0.252374
0.301443  // 0.301443
0.343641  // 0.343641
0.373557  // 0.373557
0.389008  // 0.389008
0.391907  // 0.391907
0.387404  // 0.387404
0.38183  // 0.38183
0.380461  // 0.380461
0.386037  // 0.386037
0.398387  // 0.398387
0.41492  // 0.41492
0.431525  // 0.431525
0.443566  // 0.443566
0.447029  // 0.447029
0.439768  // 0.439768
0.422639  // 0.422639
0.399927  // 0.399927
0.378506  // 0.378506
0.365691  // 0.365691
0.366462  // 0.366462
0.381286  // 0.381286
0.405651  // 0.405651
0.431639  // 0.431639
0.450908  // 0.450908
0.457748  // 0.457748
0.450868  // 0.450868
0.433348  // 0.433348
0.410946  // 0.410946
0.38976  // 0.38976
0.374255  // 0.374255
0.3663  // 0.3663
0.365274  // 0.365274
0.368846  // 0.368846
0.373928  // 0.373928
0.377479  // 0.377479
0.37709  // 0.37709
0.371413  // 0.371413
0.36054  // 0.36054
0.346147  // 0.346147
0.331249  // 0.331249
0.31943  // 0.31943
0.313668  // 0.313668
0.315241  // 0.315241
0.323164  // 0.323164
0.334524  // 0.334524
0.34555  // 0.34555
0.352929  // 0.352929
0.354747  // 0.354747
0.350699  // 0.350699
0.341689  // 0.341689
0.329292  // 0.329292
0.315464  // 0.315464
0.302584  // 0.302584
0.293435  // 0.293435
0.29074  // 0.29074
0.296107  // 0.296107
0.308953  // 0.308953
0.326093  // 0.326093
0.342568  // 0.342568
0.353468  // 0.353468
0.355898  // 0.355898
0.350001  // 0.350001
0.33856  // 0.33856
0.325499  // 0.325499
0.314308  // 0.314308
0.307218  // 0.307218
0.305315  // 0.305315
0.309021  // 0.309021
0.318229  // 0.318229
0.331895  // 0.331895
0.347623  // 0.347623
0.362084  // 0.362084
0.37248  // 0.37248
0.378317  // 0.378317
0.382073  // 0.382073
0.387859  // 0.387859
0.398499  // 0.398499
0.412888  // 0.412888
0.425718  // 0.425718
0.430284  // 0.430284
0.423007  // 0.423007
0.40676  // 0.40676
0.390513  // 0.390513
0.384982  // 0.384982
0.396652  // 0.396652
0.423781  // 0.423781
0.456977  // 0.456977
0.484098  // 0.484098
0.496547  // 0.496547
0.49321  // 0.49321
0.479919  // 0.479919
0.465223  // 0.465223
0.455439  // 0.455439
0.45204  // 0.45204
0.452528  // 0.452528
0.453485  // 0.453485
0.453272  // 0.453272
0.452571  // 0.452571
0.45288  // 0.45288
0.454611  // 0.454611

